,date,Open,High,Low,Close,Volume,up/down,Sentiment,true_value
9461,2017-07-07,1.2609095509310877,1.263517568672353,1.2784313950491566,1.2750090829807872,0.5867285231612805,1,0.0717570761378699,1
9462,2017-07-10,1.2719211293910202,1.2686183292123103,1.28731524580182,1.277280028854368,0.63963927934109,1,0.14594138105364415,-1
9463,2017-07-11,1.2747667056263432,1.2659072950670576,1.2776902280720772,1.2753623412277888,0.6978627515299561,-1,0.14028299851169318,1
9464,2017-07-12,1.2831831987167372,1.2824345624858962,1.301001452447066,1.2932473016188364,0.7329580557567889,1,0.15647898629389836,1
9465,2017-07-13,1.2924413411161704,1.2860091112107481,1.3070323179865884,1.2978699381081702,0.6767200894491079,1,0.16916805124935594,1
9466,2017-07-14,1.2966195287574729,1.3002872243757466,1.3121088041309674,1.3094164362387342,0.497629623005321,1,0.23819493518815624,-1
9467,2017-07-17,1.3069798309663627,1.2995642819370128,1.322738966117297,1.3092852260327046,0.528212905692894,-1,0.3149441411447474,1
9468,2017-07-18,1.3033527232297883,1.297656517168131,1.3158146390163643,1.3107689106701113,0.6196219175961724,1,0.3688494453746824,1
9469,2017-07-19,1.311338372031031,1.3106192767293217,1.3295313045784762,1.3241119793139966,0.6724407021139106,1,0.41511423963689825,-1
9470,2017-07-20,1.3230713641844252,1.3144247653998804,1.3341813658867274,1.3237284417886803,0.7389957248668776,-1,0.40139875590444246,-1
9471,2017-07-21,1.3148953423251857,1.3093240048599228,1.330759814225416,1.3228099703464768,0.6723379102563015,1,0.43600864815163565,-1
9472,2017-07-24,1.319544452794165,1.309886293423383,1.3320390887337998,1.3201554869475796,0.6456498979623342,-1,0.4204542320650259,1
9473,2017-07-25,1.325395919418915,1.3180595593279605,1.3407604919298426,1.3274426999285824,1.2395812512273496,-1,0.441043905350128,1
9474,2017-07-26,1.3274900230568818,1.3185113983521692,1.340790950846709,1.3281492164225852,0.9414632237700667,-1,0.5173669264884854,-1
9475,2017-07-27,1.3302855011190489,1.3208710021452597,1.325551339441283,1.3257167810646606,1.1786960109361864,-1,0.5146570022631438,-1
9476,2017-07-28,1.31661871948179,1.3103180507131829,1.3303536953338655,1.3223658742645321,0.7995834097807515,1,0.5993295533705915,-1
9477,2017-07-31,1.323452110300419,1.3147661548848384,1.334282895609615,1.3205491175656674,0.8939571552613852,-1,0.6592841098699116,1
9478,2017-08-01,1.3246143879176642,1.3153184025810938,1.3369328213769809,1.3266554386924074,0.8894397236243564,-1,0.7435610264308525,1
9479,2017-08-02,1.3279008280767706,1.3171960447483615,1.3322015362904198,1.3278867960105272,0.8990264168708414,-1,0.694572882239443,-1
9480,2017-08-03,1.3235422870121023,1.312828267514343,1.3346077907228553,1.3224264328211608,0.9890720841363576,-1,0.7136309433410223,1
9481,2017-08-04,1.3243939559557731,1.316814491794585,1.3378872007721243,1.3271399071454382,0.7673229967848205,-1,0.710440571855637,1
9482,2017-08-07,1.3246544664561897,1.3177683741790256,1.3417453302418525,1.3312578889961983,0.6032022708675708,1,0.8758991006932497,-1
9483,2017-08-08,1.3258668422465918,1.3277289144460291,1.336100277649303,1.3252121264260872,0.8265635673542392,-1,0.7996240475321332,-1
9484,2017-08-09,1.312841317225744,1.3112016470271908,1.327734228483366,1.3243037480766546,0.8067734297156152,1,0.9152898333174254,-1
9485,2017-08-10,1.312871376129639,1.3021347439414006,1.3030320469048176,1.2881603828620147,0.97611489997985,-1,0.8353861679010768,1
9486,2017-08-11,1.2884835854367591,1.2847740845445772,1.303133576627705,1.2912993347139423,0.7266336514649486,1,0.7238861930779115,1
9487,2017-08-14,1.3024309168436976,1.3049863502275183,1.3205053122137704,1.316047598189591,0.5441077729379125,1,0.6542241918013423,-1
9488,2017-08-15,1.3161578162887444,1.305669129197434,1.3272570387857947,1.3148061477787,0.5930962082352719,-1,0.6662558183202882,1
9489,2017-08-16,1.3161277573848504,1.311723772121832,1.3295414575507651,1.318338730248715,0.6150341546881479,-1,0.6379840255120984,-1
9490,2017-08-17,1.3104366049142029,1.3017732727220337,1.2951736463533192,1.279884046789408,0.7172687722269885,-1,0.6262439430290465,-1
9491,2017-08-18,1.2750572750306544,1.276922126390548,1.2857110761801962,1.2753825274133317,0.8649969019044812,-1,0.6281041944841964,1
9492,2017-08-21,1.2729130732195304,1.2671925260692514,1.2823199834357508,1.2782287795748863,0.5254970366129079,1,0.7497684024723242,1
9493,2017-08-22,1.2811792717904529,1.2914813838372772,1.2988896342110043,1.3025935055252194,0.519729872391264,1,0.6882598807120872,-1
9494,2017-08-23,1.292331125135225,1.2855974356553574,1.3067581877347918,1.2940446559477825,0.5239497486510034,-1,0.589773639433446,-1
9495,2017-08-24,1.2953670744285453,1.2870834840016443,1.3014481832277711,1.2889274579126462,0.5571136479743399,-1,0.42961717634328916,1
9496,2017-08-25,1.292170810981122,1.290668073593701,1.3075704255178924,1.293045439763407,0.4176359173944148,-1,0.3083493543999782,1
9497,2017-08-28,1.2948059748891858,1.2858082938666549,1.3043316273577787,1.294246517803212,0.465742506755444,-1,0.4783557857873169,1
9498,2017-08-29,1.2793657179221658,1.2858785799370875,1.2933359583690534,1.2963256949141353,0.4981381721955974,1,0.45717935754505523,1
9499,2017-08-30,1.2935134420217325,1.2970440242686476,1.30914413622265,1.3077207966531268,0.4419164361812231,1,0.5596230475522398,1
9500,2017-08-31,1.3101360158752606,1.3118040990594697,1.3283129479038254,1.3219116850898158,0.8284408712800464,1,0.6687176734864415,1
9501,2017-09-01,1.3219291258364434,1.3171960447483615,1.3396842768672343,1.3268573005478372,0.4836120596861098,1,0.7016965265928422,-1
9502,2017-09-05,1.3178511345414547,1.3087516754292583,1.311966662518925,1.3079832170651848,0.9053454110649126,-1,0.2555717773149738,1
9503,2017-09-06,1.311318332761768,1.3064121533705773,1.3248101724642036,1.315744805406447,0.8426694284122447,1,0.215748107047324,-1
9504,2017-09-07,1.3155566382108592,1.3053879849157042,1.3259168464436784,1.3153007093245015,0.8315895481815442,-1,0.12545400214489574,-1
9505,2017-09-08,1.3097352304900036,1.3038718139678034,1.325013231909979,1.3115965442773716,0.8037600052583397,-1,0.06667899419525213,1
9506,2017-09-11,1.3220293221827577,1.325801067942738,1.3403645260105812,1.3385249157916583,0.7979549703523136,1,0.02321160175953922,1
9507,2017-09-12,1.3394835257106934,1.3336530260967672,1.3564569870882628,1.3469728344413798,0.7650399355263462,1,0.0002673616840458654,1
9508,2017-09-13,1.3414373544638205,1.3352595648495096,1.3582540631833728,1.3488804289751881,0.8392286062312263,1,0.04547413160203714,-1
9509,2017-09-14,1.3421086699841256,1.3353198100527377,1.3574519783725612,1.3461048284630333,0.8643368699766758,1,0.0804532227105021,1
9510,2017-09-15,1.3432208494282136,1.337127166149573,1.3592896663568264,1.3507577442306815,1.6426930460856102,1,0.016950474934681638,1
9511,2017-09-18,1.3500742795161058,1.3452502277181273,1.366153075624027,1.3544316299994974,0.7452281574966465,1,0.062314883615211855,1
9512,2017-09-19,1.3538617014067829,1.3447682660923044,1.3694730975624512,1.3572375097899667,0.7748754932702003,1,0.12043212801205365,1
9513,2017-09-20,1.3544127813115112,1.3457823936799729,1.3628533596301806,1.3588423115406305,0.9268505496962769,1,0.10592744313938109,-1
9514,2017-09-21,1.3547334096197163,1.3440854871223886,1.3652190021734611,1.3511311886632262,0.6027045418728324,-1,0.16081709823027412,1
9515,2017-09-22,1.3448139713346097,1.3403804071238763,1.362721370990427,1.3527662696922045,0.5675930073526929,1,0.12729936220799998,-1
9516,2017-09-25,1.3469481535111023,1.3394466064738448,1.3540811915726938,1.3471545101112663,0.8012713602846472,-1,0.17144140825427867,1
9517,2017-09-26,1.3486013932252867,1.3404205705926953,1.3612796489254229,1.3473361857811532,0.6634328893286976,-1,0.14909105437522815,1
9518,2017-09-27,1.350865830651988,1.348694245169319,1.3620817337362348,1.357631140408054,0.8868266464019793,1,0.19798500544866254,1
9519,2017-09-28,1.3509760466329337,1.3477504036520824,1.369209120282943,1.3606792544250383,0.7313350264261198,1,0.2928228556761226,1
9520,2017-09-29,1.3575389073165145,1.3564156720496874,1.3743465242610546,1.370065830702507,0.7547607497654425,1,0.4297675612817142,1
9521,2017-10-02,1.3688009766422318,1.3662456810430306,1.3869463628714036,1.3799166892474632,0.7481658405851574,1,0.7089449356550448,1
9522,2017-10-03,1.3779589226953513,1.3721697926937686,1.3955256244554042,1.3854275179006872,0.6773584809858377,1,0.702453077529884,1
9523,2017-10-04,1.3811050879696174,1.3775918609842746,1.3985207512805882,1.3886169352164717,0.6493720452273352,1,0.712490318139989,1
9524,2017-10-05,1.3884995783276064,1.3896208198954338,1.4068664945019471,1.403080337157991,0.6645203189802459,1,0.6723663043775088,-1
9525,2017-10-06,1.3950924979150814,1.386508151061995,1.4106941650548088,1.4003148297386077,0.5776611993006097,1,0.6699097683270541,-1
9526,2017-10-09,1.3990502535944926,1.3889280000583135,1.4084706641235707,1.3956720070637307,0.3609326826786087,-1,0.46260802144400015,1
9527,2017-10-10,1.3976475047460937,1.3923519357750958,1.4117805330897062,1.4016370248916703,0.6187400716598421,1,0.4135242983930506,1
9528,2017-10-11,1.3982787417278733,1.3923619766423003,1.414917801526932,1.4062798475665472,0.6271744140815521,1,0.4563730105178625,-1
9529,2017-10-12,1.4005431791545748,1.3924523444471422,1.4152833085293277,1.401929724582043,0.7220783491435376,-1,0.4662375450907999,1
9530,2017-10-13,1.4033286375821097,1.394781825638619,1.4191211320544783,1.404190577362853,0.720958458905376,-1,0.5318253116035699,1
9531,2017-10-16,1.4032384608704271,1.3966092634698632,1.4196795455303597,1.4087021898317005,0.5946759567837897,1,0.5992189232257485,1
9532,2017-10-17,1.4048416024114545,1.3968502442827748,1.4217609048495554,1.410438201788394,0.5802688664252178,1,0.6827937325038163,1
9533,2017-10-18,1.4105527941513645,1.4012682258528169,1.426817085049357,1.4123558894149737,0.6390766291731248,-1,0.7813188065249214,1
9534,2017-10-19,1.401054180520777,1.3995110740920047,1.4148873426100659,1.4132037092077767,0.635083977019679,1,0.7937722367868464,1
9535,2017-10-20,1.415252002793501,1.4126445283956746,1.434827780185187,1.4264357538311765,0.8482093685275949,1,0.7746383276536991,-1
9536,2017-10-23,1.4257926584257559,1.4155061755489968,1.4315483701359182,1.4161105199259607,0.7546471377122956,-1,0.7506460725518989,1
9537,2017-10-24,1.4163541626029572,1.4093712056869614,1.4328174916720129,1.4202991534261216,0.8712996658052459,1,0.745443833494856,-1
9538,2017-10-25,1.4142099607918333,1.4045716711631435,1.4109073774728729,1.4082076282858986,1.1132284178347676,-1,0.8038765046504828,1
9539,2017-10-26,1.407757316089198,1.4042403225453906,1.4269490736891108,1.4114878834366271,1.1102745044529498,1,0.8323698029180201,1
9540,2017-10-27,1.4179573041439852,1.4202153422679735,1.4331829986744082,1.4323503061952587,1.1200451410235774,1,0.932026052448642,-1
9541,2017-10-30,1.4254620104829192,1.4172532864426046,1.4355283352731114,1.424033597751566,0.9965650695462795,-1,1.11839328425821,1
9542,2017-10-31,1.423698554787789,1.4155061755489968,1.4394879944657268,1.4264862192950338,1.087649475583424,-1,1.1890714658135242,1
9543,2017-11-01,1.4309327309916753,1.4256574922928886,1.442300367789713,1.4306243873313371,1.0800482882181242,-1,1.2000786562318644,1
9544,2017-11-02,1.4271753680048924,1.4183377001007058,1.4334165170370496,1.4311189488771392,1.2072342766671165,1,1.2249256314010173,1
9545,2017-11-03,1.4296502177588533,1.425677574027298,1.4441786676631332,1.4391833300015449,0.9472466182850174,1,1.26121017101009,1
9546,2017-11-06,1.4352010953446606,1.4306578441607998,1.4532046600278392,1.4425039575233591,0.9317575083726662,1,1.366854444352037,-1
9547,2017-11-07,1.4398502058136404,1.4343127198232888,1.4518746206580118,1.4420093959775568,1.0781385237057035,-1,1.4131998941030957,1
9548,2017-11-08,1.4364435300389566,1.4327563854065692,1.4525548698013586,1.4457842126740876,1.1266725107904758,1,1.493092441608275,-1
9549,2017-11-09,1.4317242821275575,1.423749727524007,1.4335789645936696,1.4359333541291308,1.0900190984062008,1,1.4691043117525173,-1
9550,2017-11-10,1.4278967816983543,1.4210487342459586,1.4429603109884823,1.4335917566061498,0.9035330283123324,1,1.434264892734227,1
9551,2017-11-13,1.4242396150578862,1.4249144681197452,1.4418536370090076,1.4361554021701035,0.8580990272491379,1,1.5105147680370674,-1
9552,2017-11-14,1.4254620104829192,1.416881774356033,1.433812482956311,1.4301298257855348,0.9873083922636974,1,1.4771452530644673,-1
9553,2017-11-15,1.4171457137388397,1.410033902922468,1.4245631252012525,1.4157471685861878,0.9424749120528506,-1,1.4898427390648183,1
9554,2017-11-16,1.420652585859837,1.427354398850473,1.4403002322488274,1.4369628495918212,0.8092891251781521,1,1.4564905352022268,-1
9555,2017-11-17,1.430662200856627,1.4211993472540283,1.4450416703076776,1.430109639599992,0.8024994524781868,-1,1.358510121573365,1
9556,2017-11-20,1.4272054269087864,1.4218821262239436,1.4456711545895804,1.4334302671218058,0.6420251324571734,1,1.4095075057572344,1
9557,2017-11-21,1.4369044332320025,1.438499761447624,1.4567683533011937,1.4504775008128217,0.8201147308137143,1,1.4308812902471904,-1
9558,2017-11-22,1.4480663062114056,1.438248739767508,1.4629210545081808,1.4485093477223847,0.5118635902352883,-1,1.330640268435801,1
9559,2017-11-24,1.4481765221923515,1.4415321033434254,1.4681904471260463,1.4538990592623506,-0.2526751961718839,1,1.1679340355367591,-1
9560,2017-11-27,1.4504209203497895,1.443741094128446,1.4666167364212883,1.4528897499852036,0.6438212849164472,-1,0.9372883314238643,1
9561,2017-11-28,1.4537073605088962,1.4651080595399215,1.4732872392150032,1.4787482536657135,0.9043499530754356,1,1.0137697215039698,-1
9562,2017-11-29,1.4756303210824455,1.4723374839272625,1.488394861980675,1.4777692236668811,1.2234699800715754,-1,0.9993064916231839,1
9563,2017-11-30,1.4817523178422438,1.495280865489866,1.502213057265675,1.4994794662183166,1.6888520002498366,1,1.0140545979910276,-1
9564,2017-12-01,1.4929442497255414,1.4881317680401618,1.4733684629933128,1.4940695684928076,1.149914290805656,-1,1.0044015115915428,-1
9565,2017-12-04,1.50505798799493,1.5027613115573235,1.5073910731329416,1.4912636887023387,1.193644111071648,-1,0.9486390951440796,-1
9566,2017-12-05,1.4876138041016256,1.4862240032712803,1.4959182144466447,1.4813018061368963,0.9317358679815908,-1,0.9970911545516213,-1
9567,2017-12-06,1.4740472188106808,1.4718555223014396,1.4928926287045947,1.4809990133537518,0.764001196754718,1,0.9754355901740273,1
9568,2017-12-07,1.4761914206218054,1.4784624129220931,1.494699857771994,1.4887807878805566,0.7983012166095229,1,0.9442259719508497,1
9569,2017-12-08,1.4940564291696294,1.4891659773622403,1.5125386300833417,1.5034359585847334,0.6975381456638223,1,1.0259026883694997,1
9570,2017-12-11,1.5000481706792193,1.497881450095868,1.5200213706601564,1.5120049943477127,0.689855806831989,1,1.2087119114565588,1
9571,2017-12-12,1.5096069021175953,1.5073098244010257,1.5284584906321148,1.5161633485695594,0.9407382706690348,1,1.2872160418498297,-1
9572,2017-12-13,1.5154784080116082,1.509478651717228,1.5315754531247632,1.5148916188803536,0.9335374305386333,-1,1.2673781546826965,-1
9573,2017-12-14,1.5137550308550034,1.505673163046669,1.5205696311637498,1.5039507063160789,0.8727603922028481,-1,1.2443560146121642,1
9574,2017-12-15,1.5085047423081392,1.5172603238008244,1.527808700405634,1.527972267112181,2.1137773093122885,1,1.295287794592494,1
9575,2017-12-18,1.5338443982910033,1.5326630140927429,1.5549983601949284,1.542455855239243,1.0321581027678508,1,1.3951382344843126,-1
9576,2017-12-19,1.5406477302057384,1.532130848130897,1.5497391205493514,1.5336849576208338,0.8395207515107468,-1,1.3525874621256935,-1
9577,2017-12-20,1.5361088357177042,1.5286868306797057,1.5450382943796568,1.5314442910255672,0.7705095443707007,-1,1.35058274711242,1
9578,2017-12-21,1.530938704247891,1.5303234920340616,1.5514245139492857,1.5368138163799905,0.7880166207508503,1,1.386663023085076,-1
9579,2017-12-22,1.5321410604036614,1.5230036998418788,1.5470891947819858,1.5355723659690994,0.315412120051112,-1,1.3737701635134232,-1
9580,2017-12-26,1.5270009878377426,1.5203830335014674,1.546916594253077,1.5327059276220012,0.0822098557228206,1,1.537608211495012,1
9581,2017-12-27,1.5300168978618005,1.5232948849908132,1.5478811266205088,1.5348456632895533,0.20842743667118013,1,1.5481774063131666,1
9582,2017-12-28,1.5340247517143688,1.525323140166151,1.5517189501456594,1.5398114649331174,0.18205321004780886,1,1.4776055697633954,-1
9583,2017-12-29,1.5370807402769524,1.5298013669394204,1.5425000513074671,1.5257517867024577,0.3390326069101149,-1,1.3979819413981784,1
9584,2018-01-02,1.531650098306722,1.5335867738755695,1.5513839020601303,1.5481584526551244,0.8387957984097146,1,1.2804309661393463,1
9585,2018-01-03,1.5457978224062887,1.5521422964697456,1.567029632357107,1.5655690376859128,0.9315302842663726,1,1.3813876381925163,1
9586,2018-01-04,1.5672999583253189,1.5671232703390694,1.5886554633321617,1.5766007880851314,1.0162524153272947,1,1.2315514694163872,1
9587,2018-01-05,1.5793435591522869,1.5813411383008402,1.5976408438077123,1.5959391538352712,0.7681236912546173,1,1.2290037622305232,1
9588,2018-01-08,1.590705824824319,1.5864218171063889,1.6074689209832302,1.6005416041390623,0.7713859802092621,1,1.410948975451971,1
9589,2018-01-09,1.5992024749917644,1.5970952589449214,1.6178858705514965,1.6041549313512489,0.8854470714709107,1,1.4384018749420322,-1
9590,2018-01-10,1.5935914795981685,1.5887211756962514,1.6059053632507616,1.6010664449631788,0.9519209427573442,1,1.478344335240431,1
9591,2018-01-11,1.6010260484946828,1.6055496691312288,1.6228811329175654,1.6205763932904331,0.987070347961866,1,1.453033232583047,1
9592,2018-01-12,1.6182698396953588,1.6259225886894444,1.6399990441964114,1.6394302905875424,0.9506333394883468,1,1.472916305584741,-1
9593,2018-01-16,1.6471063481645891,1.6456930562153818,1.6389837469675357,1.6295188734859574,1.3574726917093771,-1,1.1856989812376566,1
9594,2018-01-17,1.6331089185844936,1.6451910128551497,1.648872741976786,1.6559022179905842,1.0610426147559902,1,1.1943153197557108,-1
9595,2018-01-18,1.6505531024777984,1.643976067923388,1.6632696566822451,1.6513300469651078,1.008791890503986,-1,1.1453795139572462,1
9596,2018-01-19,1.6507534951704266,1.6484944581654764,1.6688740973856395,1.6637142717957034,0.9860478394835444,1,1.1494739219203625,1
9597,2018-01-22,1.6573263754886391,1.6712872267200107,1.6790676815635526,1.686595313108629,0.8953475503879916,1,0.8668256220223161,1
9598,2018-01-23,1.6832672095493888,1.6805348654154844,1.7018814102963924,1.6928126582558565,0.9212456884076999,1,0.8725112876837665,-1
9599,2018-01-24,1.6936575706621726,1.6913087159260636,1.69601299231349,1.691207856505192,1.18873174229749,-1,0.8749887111234218,1
9600,2018-01-25,1.6944791807019488,1.6868806934888172,1.7022367643264988,1.6929337753691138,1.0919342730163903,-1,0.9128413985253491,1
9601,2018-01-26,1.695721615396245,1.7112900416632983,1.7177098940945659,1.7268667532668014,0.8799017212577915,1,0.9943286947316508,-1
9602,2018-01-29,1.7155103937933025,1.7090308465422543,1.7230909694076082,1.7073467118467756,0.9505575981195822,-1,0.9585112992636,-1
9603,2018-01-30,1.6809526739495302,1.676026516040601,1.6893729484366422,1.6759571933274984,1.1760612933227337,-1,1.0388848163467976,1
9604,2018-01-31,1.6806220260066933,1.6775426869885015,1.6840629439296215,1.6773500401299617,1.3224747692423846,-1,1.1113903646439753,-1
9605,2018-02-01,1.664630689134945,1.6742292008109705,1.6837177428718038,1.6755030041527823,1.147820582969093,1,1.104419604893593,-1
9606,2018-02-02,1.657085904257485,1.6470786958896222,1.6301811199931822,1.6150958439155243,1.3440340088514378,-1,1.132049687432031,-1
9607,2018-02-05,1.58909266364866,1.6013626275068935,1.5065179175161083,1.5008521268352368,1.8754841429834652,-1,1.252044727067235,1
9608,2018-02-06,1.4625647175230725,1.5387578204859598,1.4607280124938091,1.5474822154394356,2.2045262892877617,1,1.113844438338265,-1
9609,2018-02-07,1.538884274510608,1.5654966498519176,1.5503381459143883,1.5338767263834918,1.5201002306424114,-1,0.9996668217384411,-1
9610,2018-02-08,1.5329326115395439,1.5229233729042415,1.4480266441605725,1.4322796545458585,1.8873755378795003,-1,0.9029294023038196,1
9611,2018-02-09,1.4495391925022247,1.4761329317306169,1.3994243658142875,1.4711885271798817,2.0900540305956765,1,0.8230698194585553,1
9612,2018-02-12,1.4845778548083048,1.5102116350231671,1.4905574450781802,1.5079778503318957,1.2113026701893268,1,0.7474575238496487,1
9613,2018-02-13,1.4941165469774178,1.506426228087017,1.5054112435366336,1.5149824567152972,0.8959372510448014,1,0.7816146463596662,1
9614,2018-02-14,1.49906624648534,1.5398221524096516,1.517381597865079,1.5510047048166795,1.1831431113022195,1,0.8054382140748366,1
9615,2018-02-15,1.5614384720659376,1.5693523428585,1.5589580193875439,1.5838779079733625,1.0106529641364863,1,0.8016154221179586,1
9616,2018-02-16,1.5751453322417217,1.5923559696243312,1.5947878585945716,1.5849074034360524,0.9849820502230718,1,0.806152675776737,-1
9617,2018-02-20,1.5709871838696816,1.5754672309861255,1.5761571544447006,1.5687988273727842,0.9796531039207086,-1,0.6324533070766861,-1
9618,2018-02-21,1.5685223537503523,1.5856587111988358,1.5706034786027496,1.5537298398649766,1.0617729779547913,-1,0.6323477562076554,1
9619,2018-02-22,1.5583925031379855,1.5691013211783835,1.567029632357107,1.556384323263874,1.0195038840864017,-1,0.6152997345648233,1
9620,2018-02-23,1.56378306656969,1.5856687520660406,1.583243929102253,1.6001277873354318,0.7424635975367403,1,0.6298396759007677,1
9621,2018-02-26,1.605434687732508,1.6186831234348986,1.6238964301464414,1.6327284769872852,0.8698497596031816,1,0.740854396006615,-1
9622,2018-02-27,1.6285600044618282,1.6272279014260478,1.6141901886383883,1.5970796733184476,1.043205522411938,-1,0.8007650724663102,-1
9623,2018-02-28,1.601837638899828,1.5994849853396258,1.5830408696564782,1.5663462058293165,1.305909049874023,-1,0.9231052984874675,-1
9624,2018-03-01,1.5632019277610674,1.5687298090918118,1.5283265019923609,1.529849582367675,1.453772431995738,-1,0.8804026008853765,1
9625,2018-03-02,1.5067613258822714,1.5339482450949369,1.5158078871603218,1.5435560023513333,1.1175240354632716,1,0.7889894137334715,1
9626,2018-03-05,1.5289748558601324,1.5659183662745126,1.5446727873772612,1.5735223947898327,1.0246651173579289,1,0.5869582069772757,1
9627,2018-03-06,1.5781913011696735,1.569924672289164,1.5807259919746417,1.5807692353997491,0.8406568720422151,-1,0.5552574979328824,-1
9628,2018-03-07,1.5581520319068312,1.5684386239428771,1.5710603623557435,1.5794369471539151,0.8528728728043837,1,0.5118217163941711,1
9629,2018-03-08,1.5807663472699491,1.5783288781394482,1.5922902274115371,1.591720241056796,0.7549771536761983,1,0.46539950721997664,1
9630,2018-03-09,1.6009659306868942,1.6246373576872506,1.6216221643537592,1.6397633626490014,0.8370916176125122,1,0.44863290836984093,-1
9631,2018-03-12,1.6386698158049329,1.6350899004472814,1.6497662035381966,1.6361803147151286,0.7402075867671104,-1,0.5592845641857278,-1
9632,2018-03-13,1.6404432911346942,1.640030007111965,1.6288713865679325,1.6183054474168523,0.8033055570457523,-1,0.5762610282660673,-1
9633,2018-03-14,1.6221574579323503,1.6151386973116606,1.6143526361950085,1.6023280815596128,0.8518395441305245,-1,0.6423183639675979,-1
9634,2018-03-15,1.6023286009967677,1.6010011562875268,1.6113981212589796,1.6001580666137465,0.9107933795181916,-1,0.6175263494408125,1
9635,2018-03-16,1.5986213361831418,1.5998163339573792,1.620028147704424,1.6048816340307952,1.9235690919534192,1,0.6270406858012406,-1
9636,2018-03-19,1.5894132919568658,1.5792626787894801,1.5638009871692815,1.5654277343871124,0.8035652417386594,-1,0.6794649254361141,1
9637,2018-03-20,1.5630315939723336,1.5620325506663164,1.5794974823277022,1.569485157681244,0.7813297399084941,1,0.6570420866136776,-1
9638,2018-03-21,1.5629714761645446,1.5770135245356405,1.5792335050481943,1.5644285182027364,0.86490493024241,-1,0.6017890687654103,-1
9639,2018-03-22,1.5392950795304965,1.5333759156642723,1.5099902340388636,1.4955532531302145,1.0403489907899603,-1,0.591964992516388,-1
9640,2018-03-23,1.4945574109012003,1.4952105794194341,1.4534381783904806,1.4396072398979467,1.0810762067942146,-1,0.5008106299101237,1
9641,2018-03-26,1.4671436905496318,1.4989156594179462,1.4696017102741836,1.5105515889886212,0.9166200548152934,1,0.36934009915432786,-1
9642,2018-03-27,1.5154583687423453,1.512390503206574,1.46382466904188,1.4641940138892515,1.022252213753001,-1,0.3150219718527082,-1
9643,2018-03-28,1.4590778846713381,1.470088329673423,1.4607178595215202,1.4565030771973904,1.107812909968102,-1,0.3386033918889918,1
9644,2018-03-29,1.4621939910417097,1.4966163008280835,1.4776327113545908,1.4927070009686592,0.9463160814687672,1,0.37453503108950414,-1
9645,2018-04-02,1.4812713753799356,1.4757614196440452,1.420857290315856,1.433167846709748,0.963915129510988,-1,0.19570059448987348,1
9646,2018-04-03,1.4399103236214288,1.4565231180799536,1.4428790872101718,1.4660410498664307,0.8526240083070146,1,0.24583532257104468,1
9647,2018-04-04,1.4317643606660833,1.4873686621326097,1.4409703284198858,1.4965625624073613,0.8296473230825103,1,0.18134031454779667,1
9648,2018-04-05,1.5052283217836642,1.5096794690613209,1.518102458897581,1.5148815257875825,0.7369344776169279,1,0.05646533269463063,-1
9649,2018-04-06,1.4936656634190042,1.4944173509102672,1.4538239913374535,1.455968143280502,0.8022505879808175,-1,-0.04437947803561379,1
9650,2018-04-09,1.4649694298346132,1.4910737421311218,1.4787190793894884,1.4647390408989107,0.6741719333999575,-1,-0.10573582405294216,1
9651,2018-04-10,1.4862411141571206,1.503022374104644,1.5040913571390953,1.5088559494030136,0.9343814057905812,1,-0.20536159792869044,-1
9652,2018-04-11,1.4917318739351395,1.4989859454883785,1.507614438523294,1.4940392892144934,0.6513413208152136,-1,-0.19059756086262752,1
9653,2018-04-12,1.5016913907587723,1.5123302580033458,1.5224174721203034,1.5160422314563011,0.6516442862902717,1,-0.1652439639071833,-1
9654,2018-04-13,1.5248066878534614,1.5178928984347169,1.5135031624507742,1.5082806431150402,0.6189618856683671,-1,-0.12402131291308138,1
9655,2018-04-16,1.5179933363040947,1.5241483587032076,1.5339207897234663,1.53002116494479,0.6507678504517105,1,-0.018398086853592812,1
9656,2018-04-17,1.5406777891096324,1.5511080871476683,1.5612221322079372,1.5588369448073414,0.7669010091588466,1,0.014852376929270982,1
9657,2018-04-18,1.5580818944644117,1.5552750470375931,1.572979274118319,1.5611078906809224,0.8475385164042516,-1,-0.051559394156091745,-1
9658,2018-04-19,1.549114321469289,1.5405651765827952,1.5509168653348475,1.5454535037923702,0.8291225435989273,-1,-0.024023760564840808,-1
9659,2018-04-20,1.5404974356862668,1.5316288047706652,1.5293011873320816,1.5222494835107565,0.8503409470485401,-1,-0.06454849880919042,1
9660,2018-04-23,1.523303742658748,1.5205035239079234,1.5266411085924263,1.5224008799023288,0.6495668087470154,-1,-0.03618469276110219,-1
9661,2018-04-24,1.5287143453597156,1.5211963437450438,1.4853489702940477,1.4863382594298604,1.0224632075659879,-1,0.017294970287674412,1
9662,2018-04-25,1.482744261670755,1.4827900266872935,1.4806278381797748,1.4912233163312532,0.9103118808167598,1,0.002338826802537386,1
9663,2018-04-26,1.4995071104091229,1.5140974506313627,1.5156454396037016,1.5190196938238858,1.0002709865179735,1,-0.028040913435723288,1
9664,2018-04-27,1.5233738801011678,1.5149710060781665,1.5276767117658805,1.5220173423770127,0.7586073292791279,-1,0.07257042648973978,-1
9665,2018-04-30,1.5304277028816888,1.5205135647751278,1.5165389011651125,1.499953841578576,1.0374978692657522,-1,0.19049057396096733,1
